"","OTU","Wlab","Wlight","Z","Gi","Mlight","Mheavymax","Mlab","A","A_CI_low","A_CI_high","Incorporator","CM_control","CM_treatment","delta_BD","Culture","Substrate","copy_number","id","Domain","Phylum","Class","Order","Family","Genus","Species"
"181","c52287a7efd223c578b51937b849bf91",1.78917685880706,1.77354697011315,0.0156298886939177,1.52671628521478,308.448251277467,317.661398812631,311.166539496804,0.291765837174477,0.291765837174477,0.291765837174477,TRUE,1.78159506888578,1.78866812283762,0.00707305395184177,"Batch","Multi",3,"batch_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"182","c52287a7efd223c578b51937b849bf91",1.80937399366169,1.77400922553388,0.0353647681278126,1.53225188051015,308.450996932733,317.66138371042,314.599949163822,0.660191932381587,0.660191932381587,0.660191932381587,TRUE,1.79041219775423,1.80699066524868,0.0165784674944474,"Batch","Single",3,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"183","c530fa2c576c67ce632ce34474b8ea71",1.78813257005372,1.7743861821985,0.01374638785522,1.5367660072151,308.453235939579,317.661371394979,310.842861072462,0.25662859123612,0.25662859123612,0.25662859123612,TRUE,1.78100054469275,1.787595886776,0.00659534208324919,"Batch","Multi",1,"batch_carb","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","",""
"184","c530fa2c576c67ce632ce34474b8ea71",1.79045606459828,1.77475157560767,0.0157044889906115,1.54114166176888,308.455406264237,317.661359457318,311.184878151092,0.293195179022892,0.293195179022892,0.293195179022892,TRUE,1.78869756263717,1.78443218659555,-0.00426537604162358,"Batch","Single",1,"batch_glu","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","",""
"185","c56ae4705fd5cf31ed0b25fa86e22ed6",1.79194141232661,1.77274056293016,0.0192008493964522,1.5170594080684,308.443461466402,317.661425158523,311.784264161833,0.358395704708427,0.358395704708427,0.358395704708427,TRUE,1.77830863940656,1.79401468581893,0.0157060464123691,"Batch","Multi",2,"batch_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"186","c56ae4705fd5cf31ed0b25fa86e22ed6",1.80478515592912,1.77432646423236,0.0304586916967671,1.53605087337864,308.452881233196,317.661373346007,313.747888325662,0.568623740147184,0.568623740147184,0.568623740147184,TRUE,1.78803579306922,1.80118303412816,0.0131472410589351,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"187","c67744b93c1aac731ad718596675f25e",1.75311927837224,1.76196551313873,-0.00884623476648594,1.38802616744578,308.379460979053,317.66177718701,306.831191680567,-0.164944221335567,-0.164944221335567,-0.164944221335567,FALSE,1.76044312872152,1.7449001364189,-0.0155429923026198,"Chemostat","Multi",1,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas",""
"188","c69352f1a000317323fd8841f1007691",1.76230902594774,1.76621749436356,-0.00390846841581727,1.43894443948413,308.404716441984,317.66163827178,307.722246645739,-0.0729060889854053,-0.0729060889854053,-0.0729060889854053,FALSE,1.78118450938901,1.75360392177187,-0.0275805876171349,"Chemostat","Multi",4,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",""
"189","c9eeb9179e405b1fd7846a8aefb864d1",1.78531474939597,1.78242412094649,0.0028906284494763,1.63302183012587,308.500978827742,317.661108789843,309.001287197457,0.054011109018712,0.054011109018712,0.054011109018712,TRUE,1.79781134640025,1.78098810034199,-0.0168232460582622,"Batch","Single",3,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Salinirepens","Ambiguous_taxa"
"190","ca2b23c1b70c9034ea6412255f88eb7f",1.76961630152346,1.76277206680201,0.00684423472145235,1.39768479872117,308.384251660166,317.661750836332,309.58160113178,0.127625355354598,0.127625355354598,0.127625355354598,TRUE,1.7821389629867,1.75860918009619,-0.023529782890509,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax","Ambiguous_taxa"
"191","cf3381318906e1e08f58bca905636dc0",1.774511766401,1.76477154234005,0.00974022406094921,1.42162889301427,308.396127930935,317.661685512054,310.098244784878,0.18166228583951,0.18166228583951,0.18166228583951,TRUE,1.77960881328843,1.7793494230942,-0.00025939019422716,"Chemostat","Multi",4,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",""
"192","cfb98993000a7864ecd250723d57b8db",1.79495564045394,1.7743930290059,0.0205626114480457,1.53684799901682,308.453276607512,317.661371171289,312.027797456656,0.383879593046483,0.383879593046483,0.383879593046483,TRUE,1.78659601031821,1.78845878859475,0.00186277827654147,"Batch","Single",3,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","",""
"193","cfb98993000a7864ecd250723d57b8db",1.78801760102534,1.77373567759665,0.0142819234286926,1.52897609269569,308.449372141977,317.661392647424,310.932972359417,0.266608354897119,0.266608354897119,0.266608354897119,TRUE,1.78340761198575,1.78818629383685,0.00477868185109509,"Batch","Multi",3,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","",""
"194","d1e7069c930bb4790713681f06f84cf0",1.7922547486912,1.77284487768841,0.0194098710027857,1.5183085968483,308.444081064037,317.661421750486,311.821060009218,0.36230111854805,0.36230111854805,0.36230111854805,TRUE,1.77920063845557,1.79620025453761,0.0169996160820471,"Batch","Multi",6,"batch_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera",""
"195","d1e7069c930bb4790713681f06f84cf0",1.80703832595006,1.77444699917893,0.032591326771128,1.53749430195354,308.453597173769,317.661369408045,314.118974603397,0.608444881510045,0.608444881510045,0.608444881510045,TRUE,1.78294452102468,1.8047988853494,0.0218543643247187,"Batch","Single",6,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera",""
"196","d295b9a63b6148b9f4663819da1c914b",1.76818605595569,1.76423803071896,0.00394802523672699,1.4152399913654,308.392959035717,317.661702942256,309.083083136832,0.0736297411217251,0.0736297411217251,0.0736297411217251,TRUE,1.77701928282313,1.76170034510565,-0.0153189377174714,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"197","d2af52fc6f48ab4d05c96dad9527d8a2",1.77842155292047,1.76680951690327,0.0116120360171972,1.44603402034907,308.408232874093,317.661618929986,310.43519020813,0.216616177379653,0.216616177379653,0.216616177379653,TRUE,1.78059919006404,1.78213117470508,0.00153198464104265,"Chemostat","Multi",2,"chemo_carb","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","",""
"198","d4cc0a095dd016823ef8c5ad567c91fd",1.78942305065829,1.77422864077205,0.0151944098862407,1.53487941910816,308.452300191878,317.661376541969,311.093871053584,0.283656770263096,0.283656770263096,0.283656770263096,TRUE,1.78230896847689,1.7899607442829,0.00765177580601373,"Batch","Multi",3,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured",""
"199","d4cc0a095dd016823ef8c5ad567c91fd",1.79582102550245,1.7742242494585,0.0215967760439451,1.53482683230547,308.452274108823,317.661376685436,312.206914868697,0.403179128675161,0.403179128675161,0.403179128675161,TRUE,1.78659803876709,1.7882823617149,0.00168432294781051,"Batch","Single",3,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured",""
"200","d52d14abfccb539e79068c89454cbbbd",1.76961629665353,1.79821890957841,-0.0286026129248806,1.82216738412102,308.594795022524,317.660592762943,303.686261681202,-0.535417647514553,-0.535417647514553,-0.535417647514553,FALSE,1.801600991782,1.77081499628415,-0.0307859954978456,"Batch","Single",5,"batch_glu","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",""
"201","d56e5ac31cfe9e5dea7d4a63d13f1232",1.78875749918486,1.77396152628983,0.0147959728950253,1.53168067312325,308.450713613869,317.661385268788,311.023389700947,0.276210873292462,0.276210873292462,0.276210873292462,TRUE,1.78964238152249,1.7841680508179,-0.00547433070459546,"Batch","Single",3,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","","",""
"202","d56e5ac31cfe9e5dea7d4a63d13f1232",1.79176268615642,1.77340414128427,0.0183585448721526,1.52500588322117,308.447402918078,317.661403478949,311.64049655948,0.34269706304847,0.34269706304847,0.34269706304847,TRUE,1.77923434513327,1.78990322476381,0.0106688796305461,"Batch","Multi",3,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","","",""
"203","d5b23bb0b75b67df5ecd5ad44760b312",1.78740110839278,1.77380646919826,0.0135946391945176,1.52982383539217,308.449792622354,317.661390334612,310.813784248916,0.253780315262658,0.253780315262658,0.253780315262658,TRUE,1.78167702277845,1.78633902549343,0.00466200271497752,"Batch","Multi",2,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Sphingobacteriales bacterium"
"204","d5b23bb0b75b67df5ecd5ad44760b312",1.78880597029847,1.77566639036331,0.0131395799351617,1.55209673991456,308.460839982998,317.661329569674,310.743389163305,0.245333111820871,0.245333111820871,0.245333111820871,TRUE,1.78690275927352,1.78271930681713,-0.00418345245639129,"Batch","Single",2,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Sphingobacteriales bacterium"
"205","d5c62883f6e56836e55aefb9a15623a5",1.77125136600871,1.76501444731575,0.00623691869296361,1.42453772562147,308.397570711908,317.661677576177,309.487335487807,0.116325833226659,0.116325833226659,0.116325833226659,TRUE,1.78248721019174,1.76887888529798,-0.0136083248937573,"Chemostat","Multi",9,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","Elsteraceae","Elstera","Ambiguous_taxa"
"206","d5eb9156cd0592eb1cd773db88550ef3",1.76743124705857,1.79513437624936,-0.0277031291907968,1.78522951942812,308.576473841636,317.660693536825,303.814415895904,-0.518386888953623,-0.518386888953623,-0.518386888953623,FALSE,1.79598727095028,1.76946068738862,-0.026526583561653,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methyloparacoccus",""
"207","d94c20c00db235bb6fccc68f06f100c7",1.76679195678727,1.76136322226282,0.00542873452444859,1.38081362133049,308.37588355618,317.661796864278,309.326335333763,0.101216758394842,0.101216758394842,0.101216758394842,TRUE,1.79080268746278,1.75268560617136,-0.0381170812914191,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum",""
"208","dc3835d12dc9edc210bddff9c66bf356",1.79361830132136,1.77286171036161,0.0207565909597471,1.51851017126447,308.444181044947,317.661421200551,312.05543265157,0.387439420777851,0.387439420777851,0.387439420777851,TRUE,1.77871344820413,1.79467296694009,0.0159595187359591,"Batch","Multi",2,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Candidatus Aquirestis",""
"209","dc3835d12dc9edc210bddff9c66bf356",1.79575399489007,1.77529822021402,0.0204557746760543,1.54768783337745,308.458653165355,317.661341598053,312.01285078364,0.38192124259875,0.38192124259875,0.38192124259875,TRUE,1.7869057280709,1.7892422055227,0.00233647745180665,"Batch","Single",2,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Candidatus Aquirestis",""
"210","de05e9f7072b8da3d4f510900a0b870a",1.76492136300453,1.79691960461285,-0.0319982416083235,1.80660796365351,308.587077549972,317.660635212154,303.091982588961,-0.598886550869926,-0.598886550869926,-0.598886550869926,FALSE,1.79724368065689,1.74986186087829,-0.0473818197786007,"Chemostat","Multi",1,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","","","",""
"211","e177a451db2600efdeb8bde47ef88671",1.81377409315573,1.77445098963905,0.0393231035166792,1.53754208846134,308.453620875877,317.661369277674,315.289173807245,0.734120190571552,0.734120190571552,0.734120190571552,TRUE,1.774605172226,1.81289906251758,0.038293890291585,"Batch","Single",5,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"212","e33c5576113465ae725d3993fc43738e",1.75541677354457,1.76418293366152,-0.00876616011694731,1.41458019377671,308.392631776113,317.661704742315,306.860240130409,-0.163485950490738,-0.163485950490738,-0.163485950490738,FALSE,1.77688898251471,1.74868976654252,-0.0281992159721967,"Chemostat","Multi",1,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"213","e416d0916760d2fc17b616e2ac3ad855",1.76973504386636,1.76409802786008,0.00563701600628042,1.41356343089217,308.392127461723,317.661707516248,309.37756666706,0.105127597362673,0.105127597362673,0.105127597362673,TRUE,1.77686119256134,1.76602825298012,-0.0108329395812219,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera",""
"214","e416d0916760d2fc17b616e2ac3ad855",1.78557876900326,1.77374994004334,0.011828828959912,1.52914688816785,308.449456856531,317.66139218146,310.506452482332,0.220815446466909,0.220815446466909,0.220815446466909,TRUE,1.78337308209903,1.78386734105688,0.000494258957850491,"Batch","Multi",2,"batch_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera",""
"215","e416d0916760d2fc17b616e2ac3ad855",1.77723830586245,1.77771079005181,-0.000472484189360634,1.57657880932882,308.472983089427,317.661262777692,308.390996408483,-0.00882380822530782,-0.00882380822530782,-0.00882380822530782,FALSE,1.7965383335522,1.77505274225502,-0.021485591297179,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera",""
"216","e4278f7eb9e1d1595866d1c4440c78c9",1.79057125149541,1.77172275301941,0.0188484984760031,1.5048709436377,308.437415988044,317.661458411092,311.718731958777,0.351782088157354,0.351782088157354,0.351782088157354,TRUE,1.77410139467084,1.79533470857872,0.0212333139078706,"Batch","Multi",7,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"217","e4278f7eb9e1d1595866d1c4440c78c9",1.80685780318682,1.77370270072706,0.0331551024597521,1.5285811885022,308.449176269497,317.661393724801,314.214891143049,0.618922032057346,0.618922032057346,0.618922032057346,TRUE,1.78480743486863,1.80527159623121,0.0204641613625769,"Batch","Single",7,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"218","e50cc2a3da1dd7fd34ca4daba09a32ad",1.7769828067187,1.76341396498182,0.0135688417368709,1.40537164972367,308.388064338263,317.661729865065,310.761000541356,0.253035581901648,0.253035581901648,0.253035581901648,TRUE,1.75697953421959,1.77504232887251,0.0180627946529217,"Chemostat","Multi",1,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","metagenome","metagenome"
"219","e61c5d15739059361f8ac80a09a88441",1.76111325780488,1.76481205704584,-0.00369879924095873,1.42211406420905,308.396368575848,317.66168418841,307.750012920327,-0.0689855764128087,-0.0689855764128087,-0.0689855764128087,FALSE,1.78109641343182,1.74603967726985,-0.0350567361619742,"Chemostat","Multi",3,"chemo_carb","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga","uncultured Bacteroidetes bacterium"
"220","e657907312415da47ee5d5a4796a675a",1.76318266054465,1.7628102883105,0.000372372234149099,1.39814250844847,308.38447868419,317.661749587608,308.449621154748,0.00694369999519788,0.00694369999519788,0.00694369999519788,FALSE,1.77316626788685,1.74950984578903,-0.0236564220978188,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium"
"221","e6c8443214bca5d5809bbb0c5644af52",1.78741265784537,1.78067350701764,0.00673915082773324,1.6120579002424,308.49058071852,317.661165983637,309.658096573731,0.125896221491916,0.125896221491916,0.125896221491916,TRUE,1.78742382936808,1.78671200070233,-0.000711828665748593,"Batch","Multi",5,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"222","e6c8443214bca5d5809bbb0c5644af52",1.79324834995575,1.77517670551127,0.0180716444444837,1.54623267203878,308.457931405331,317.661345568024,311.59809319606,0.33740383967987,0.33740383967987,0.33740383967987,TRUE,1.78790003663843,1.78692034260495,-0.000979694033472978,"Batch","Single",5,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"223","e739dae8872120bd9c58ff3f4afc28b3",1.76441239653067,1.75998086785377,0.00443152867689922,1.36425966821274,308.367672795433,317.661842026773,309.144124522825,0.0826134666215187,0.0826134666215187,0.0826134666215187,TRUE,1.77613651910476,1.75846030595722,-0.0176762131475445,"Chemostat","Multi",1,"chemo_carb","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrionales bacterium RIFCSPHIGHO2_01_FULL_40_29"
"224","e747694a818ae82e58f977992c196fd0",1.78807099063359,1.77298355849495,0.0150874321386372,1.51996932549696,308.444904785446,317.661417219686,311.069656463014,0.281623291812136,0.281623291812136,0.281623291812136,TRUE,1.77954366529592,1.78751088042476,0.00796721512884058,"Batch","Multi",1,"batch_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae","Thalassobaculum","alpha proteobacterium BAL199"
"225","e747694a818ae82e58f977992c196fd0",1.78618317825289,1.77611080224357,0.0100723760093238,1.55741865546869,308.463479653112,317.661315050424,310.21278501643,0.188073218330801,0.188073218330801,0.188073218330801,TRUE,1.79273212774722,1.78013625598562,-0.012595871761601,"Batch","Single",1,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae","Thalassobaculum","alpha proteobacterium BAL199"
"226","eb2625c1474f98f554b002fcd5d1088e",1.7959766276911,1.7715770489421,0.0243995787489999,1.50312611000528,308.436550550563,317.661463171347,312.684585886492,0.45537881366602,0.45537881366602,0.45537881366602,TRUE,1.77527757272029,1.79723014765688,0.0219525749365903,"Batch","Multi",3,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus",""
"227","eb2625c1474f98f554b002fcd5d1088e",1.81729446798282,1.7749300385662,0.0423644294166168,1.54327878914335,308.456466279415,317.661353626807,315.818774601353,0.790938079689284,0.790938079689284,0.790938079689284,TRUE,1.77562414679414,1.81826813028508,0.042643983490944,"Batch","Single",3,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus",""
"228","efbe1f58b1e2984ddc53a64f047d94ff",1.81044063981538,1.77681147955717,0.0336291602582099,1.56580939761421,308.467641461217,317.661292158801,314.305912920244,0.627976290361134,0.627976290361134,0.627976290361134,TRUE,1.78099406007516,1.8115001068918,0.0305060468166369,"Batch","Single",8,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium",""
"229","efbe1f58b1e2984ddc53a64f047d94ff",1.78088457315974,1.76366414572664,0.0172204274331014,1.40836761102961,308.389550335071,317.661721691484,311.400667778003,0.321139115939465,0.321139115939465,0.321139115939465,TRUE,1.77566024824766,1.79487082040982,0.0192105721621612,"Chemostat","Multi",8,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium",""
"230","f1e34308d952529287ada31976faec95",1.77169309660922,1.76152472540921,0.0101683712000118,1.38274765177598,308.376842835281,317.661791587856,310.156942860109,0.189588441770481,0.189588441770481,0.189588441770481,TRUE,1.77031866374248,1.76909523982081,-0.00122342392167396,"Chemostat","Multi",2,"chemo_carb","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","OLB12",""
"231","fb2dab56bf8047ade734c2fceccb49e4",1.78009884828281,1.77314058895337,0.00695825932943972,1.52184979466594,308.445837498154,317.66141208939,309.656258228337,0.129885567496665,0.129885567496665,0.129885567496665,TRUE,1.78302898240339,1.77616851538319,-0.00686046702019483,"Batch","Single",1,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III","",""
"232","fb800d4d7cd0a8e0da07b414fcf21b8c",1.80345283125533,1.77455630998431,0.0288965212710133,1.5388033193341,308.45424644639,317.661365836784,313.477053918558,0.539473006420768,0.539473006420768,0.539473006420768,TRUE,1.78482179416701,1.79960850157517,0.0147867074081616,"Batch","Single",3,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","uncultured Hongiella sp."
"233","fb800d4d7cd0a8e0da07b414fcf21b8c",1.79756261712227,1.77161885507519,0.0259437620470786,1.50362674628396,308.436798866157,317.661461805511,312.953577908908,0.484200575441697,0.484200575441697,0.484200575441697,TRUE,1.77439419427114,1.8003508206642,0.0259566263930657,"Batch","Multi",3,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","uncultured Hongiella sp."
"234","fd3acdbb6eaf9e3669c9f303a6fa0b28",1.81010031338414,1.7743824645167,0.0357178488674403,1.53672148727871,308.45321385769,317.661371516438,314.662295324377,0.6668091850707,0.6668091850707,0.6668091850707,TRUE,1.77447287124868,1.8090012534127,0.0345283821640228,"Batch","Single",6,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera",""
"235","fecd0294f7ecdb7bc5c54d01e9f541f0",1.78962611012915,1.7756194037194,0.0140067064097495,1.55153406604796,308.46056089676,317.661331104761,310.893805603603,0.261522202412696,0.261522202412696,0.261522202412696,TRUE,1.77987563405495,1.78145663656411,0.00158100250915627,"Batch","Single",1,"batch_glu","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","",""
"236","ffd660f96ba6668b2d8d86fc4e150862",1.79485902930955,1.7744018329867,0.0204571963228519,1.53695342833684,308.453328900455,317.661370883657,312.009507770679,0.381911968200667,0.381911968200667,0.381911968200667,TRUE,1.78706231110678,1.78753000819997,0.000467697093183617,"Batch","Single",2,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","",""
"237","ffd660f96ba6668b2d8d86fc4e150862",1.76420940992298,1.74701613430146,0.0171932756215287,1.2090045541812,308.290666258874,317.662265593775,311.32471173359,0.320151348019374,0.320151348019374,0.320151348019374,TRUE,1.77416455449153,1.75693166236837,-0.0172328921231624,"Chemostat","Multi",2,"chemo_carb","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","",""
"238","ffd660f96ba6668b2d8d86fc4e150862",1.78166330936397,1.77407017061019,0.00759313875378909,1.53298170922072,308.451358927773,317.661381719301,309.771551333876,0.141750136994646,0.141750136994646,0.141750136994646,TRUE,1.78513299070218,1.77882037618734,-0.00631261451484533,"Batch","Multi",2,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","",""
